src_ip,dst_ip,src_port,dst_port,protocol,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,avg_pkt_size,pkt_size_entropy,duration,pkt_rate,byte_rate,syn_count,fin_count,rst_count,ack_count,label
64.233.184.16,10.8.8.110,465,37439,TCP,0,20,0,1907,95.35,2.821928094887362,2.271752,8.803777877162648,839.4402205874586,1,1,2,18,VPN
10.8.8.110,64.233.184.16,37440,465,TCP,16,0,2199,0,137.4375,3.375,2.23605,7.15547505646117,983.430603072382,1,1,0,15,VPN
64.233.184.16,10.8.8.110,465,37440,TCP,0,20,0,1907,95.35,2.821928094887362,2.236107,8.944115822722258,852.8214436965674,1,1,2,18,VPN
10.8.8.110,64.233.184.16,37441,465,TCP,16,0,2202,0,137.625,3.375,2.37145,6.746926985599528,928.545826393135,1,1,0,15,VPN
64.233.184.16,10.8.8.110,465,37441,TCP,0,20,0,1901,95.05,2.821928094887362,2.37238,8.430352641651,801.3050185889275,1,1,2,18,VPN
10.8.8.110,64.233.184.16,37442,465,TCP,15,0,2125,0,141.66666666666666,3.240223928941852,2.373133,6.320758255015627,895.4407527938805,1,1,0,14,VPN
64.233.184.16,10.8.8.110,465,37442,TCP,0,19,0,1843,97.0,2.897849384264468,2.377369,7.992028162224712,775.226731735797,1,1,2,17,VPN
10.8.8.110,64.233.184.16,37443,465,TCP,16,0,2202,0,137.625,3.375,2.238058,7.14905511832133,983.8887106589731,1,1,0,15,VPN
64.233.184.16,10.8.8.110,465,37443,TCP,0,20,0,1901,95.05,2.821928094887362,2.241578,8.922285996739797,848.0632839901176,1,1,2,18,VPN
10.8.8.110,64.233.184.16,37444,465,TCP,16,0,2203,0,137.6875,3.375,2.260254,7.078850430084406,974.6692185922469,1,1,0,15,VPN
64.233.184.16,10.8.8.110,465,37444,TCP,0,20,0,1901,95.05,2.821928094887362,2.257895,8.857807825430323,841.9346338071522,1,1,2,18,VPN
10.8.8.110,64.233.184.16,37445,465,TCP,16,0,2203,0,137.6875,3.375,2.348803,6.811980400229394,937.9245513565846,1,1,0,15,VPN
64.233.184.16,10.8.8.110,465,37445,TCP,0,20,0,1907,95.35,2.821928094887362,2.342106,8.539323156167995,814.2244629406184,1,1,2,18,VPN
10.8.8.110,64.233.184.16,37446,465,TCP,15,0,2120,0,141.33333333333334,3.240223928941852,2.252507,6.659246785914538,941.173545742588,1,1,0,14,VPN
64.233.184.16,10.8.8.110,465,37446,TCP,0,19,0,1855,97.63157894736842,2.897849384264468,2.252039,8.436798829860406,823.6979910205818,1,1,2,17,VPN
10.8.8.110,64.233.184.16,51633,995,TCP,64,0,4750,0,74.21875,2.200648195373883,6.18501,10.3475984679087,767.9858237900988,1,1,0,63,VPN
64.233.184.16,10.8.8.110,995,51633,TCP,0,106,0,78995,745.2358490566038,3.380020887008169,6.181298,17.148501819520753,12779.678313519264,1,1,2,104,VPN
10.8.8.110,64.233.184.16,37448,465,TCP,15,0,2124,0,141.6,3.240223928941852,2.283418,6.569099481566669,930.1844865898405,1,1,0,14,VPN
64.233.184.16,10.8.8.110,465,37448,TCP,0,19,0,1843,97.0,2.897849384264468,2.276935,8.34455089846658,809.4214371512583,1,1,2,17,VPN
10.8.8.110,64.233.184.16,37449,465,TCP,15,0,2125,0,141.66666666666666,3.240223928941852,2.282171,6.572688900174439,931.1309275247122,1,1,0,14,VPN
64.233.184.16,10.8.8.110,465,37449,TCP,0,19,0,1849,97.3157894736842,2.897849384264468,2.282478,8.32428614865072,810.084478360799,1,1,2,17,VPN
10.8.8.110,64.233.184.16,37450,465,TCP,14,0,2069,0,147.78571428571428,3.3248629576173565,2.349443,5.958859184921702,880.634260971643,1,1,0,13,VPN
64.233.184.16,10.8.8.110,465,37450,TCP,0,19,0,1849,97.3157894736842,2.897849384264468,2.351028,8.08157112548213,786.464474264024,1,1,2,17,VPN
10.8.8.110,64.233.184.16,37451,465,TCP,16,0,2204,0,137.75,3.375,2.204879,7.256634037514077,999.601338667564,1,1,0,15,VPN
64.233.184.16,10.8.8.110,465,37451,TCP,0,20,0,1901,95.05,2.821928094887362,2.204004,9.074393694385309,862.5211206513237,1,1,2,18,VPN
10.8.8.110,64.233.184.16,51638,995,TCP,12,0,1448,0,120.66666666666669,2.792481250360578,1.485963,8.075571195245104,974.4522575595759,1,1,0,11,VPN
64.233.184.16,10.8.8.110,995,51638,TCP,0,17,0,1410,82.94117647058823,2.8138461086383844,1.488948,11.417457157671052,946.9773289597757,1,1,2,15,VPN
10.8.8.130,10.8.8.129,0,0,OTHER,0,9,0,270,30.0,-0.0,63.931086,0.1407765855877999,4.223297567633998,0,0,0,0,VPN
10.8.8.130,239.255.255.250,0,0,OTHER,4,0,615,0,153.75,2.0,6.010782,0.6654708156110136,102.31613790019335,0,0,0,0,VPN
10.8.8.130,198.7.63.141,0,0,OTHER,76,0,4945,0,65.0657894736842,1.5495644205746548,198.551401,0.3827724187148898,24.905389612435926,0,0,0,0,VPN
10.8.8.130,78.46.223.24,0,0,OTHER,41,0,3939,0,96.07317073170732,2.2427902421933643,198.678591,0.2063634526178011,19.825991216134607,0,0,0,0,VPN
78.46.223.24,10.8.8.130,0,0,OTHER,0,36,0,9410,261.3888888888889,2.649673447186742,196.729023,0.1829928266354476,47.832291628876746,0,0,0,0,VPN
10.8.8.130,207.241.227.212,33780,80,TCP,718,0,40010,0,55.72423398328691,0.8615167501979021,10.286283,69.80169610344184,3889.646046098479,1,1,0,717,VPN
10.8.8.130,207.241.227.212,33781,80,TCP,2597,0,147405,0,56.75972275702734,1.1680371463919097,21.56835,120.4079125199656,6834.319732385648,1,1,0,2596,VPN
10.8.8.130,207.241.227.212,33782,80,TCP,577,0,33247,0,57.62045060658579,1.2983633707649704,8.701806,66.3080744388004,3820.701128018712,1,1,0,576,VPN
10.8.8.130,207.241.227.212,33783,80,TCP,1003,0,68017,0,67.8135593220339,1.265557594767827,4.206383,238.44714092844137,16169.949336520236,1,1,0,1002,VPN
10.8.8.130,207.241.236.176,43462,80,TCP,245,0,14386,0,58.71836734693878,1.1281433921396165,3.007189,81.47143395376878,4783.869587179256,1,1,0,244,VPN
10.8.8.130,207.241.236.176,43463,80,TCP,1305,0,75416,0,57.79003831417624,1.208545035981321,9.687528,134.70928806605772,7784.85491861288,1,1,0,1304,VPN
10.8.8.130,207.241.236.176,43464,80,TCP,1079,0,61547,0,57.040778498609825,1.1361217089666364,12.572201,85.82427213818805,4895.4832968387955,1,1,0,1078,VPN
10.8.8.130,207.241.236.176,43465,80,TCP,1425,0,78978,0,55.42315789473684,0.7718206140557705,23.669043,60.20522249251903,3336.763552290644,1,1,0,1424,VPN
10.8.8.130,207.241.224.2,55779,80,TCP,10,0,668,0,66.8,0.9219280948873624,1.582386,6.319570572540455,422.1473142457024,1,1,0,9,VPN
10.8.8.130,207.241.224.2,55780,80,TCP,6,0,657,0,109.5,1.792481250360578,1.5821,3.792427785854244,415.2708425510398,1,1,0,5,VPN
10.8.8.130,207.241.224.2,55781,80,TCP,5,0,438,0,87.6,1.3709505944546687,1.582153,3.160250620515209,276.83795435713233,1,1,0,4,VPN
10.8.8.130,207.241.224.2,55782,80,TCP,5,0,436,0,87.2,1.3709505944546687,1.582091,3.1603744664497806,275.58465347442086,1,1,0,4,VPN
10.8.8.130,207.241.224.2,55783,80,TCP,5,0,425,0,85.0,1.3709505944546687,1.582045,3.160466358415848,268.63964046534704,1,1,0,4,VPN
10.8.8.130,207.241.226.111,48935,6969,TCP,6,0,674,0,112.33333333333331,1.2516291673878228,1.385052,4.331967319638541,486.6243289060627,1,1,0,5,VPN
198.7.63.141,10.8.8.130,0,0,OTHER,0,76,0,19046,250.6052631578947,2.5093599057997076,196.524628,0.3867199789331238,96.91406208895101,0,0,0,0,VPN
10.8.8.130,207.241.239.206,56809,6969,TCP,6,0,674,0,112.33333333333331,1.2516291673878228,1.37809,4.353852070619481,489.0827159329217,1,1,0,5,VPN
207.241.227.212,10.8.8.130,80,33783,TCP,0,1214,0,1637147,1348.5560131795717,0.1313991406913847,4.20949,288.3959814609371,388918.13497597096,1,1,1,1213,VPN
207.241.227.212,10.8.8.130,80,33780,TCP,0,1209,0,1636930,1353.9536807278744,0.0813377218899667,10.2895,117.4984207201516,159087.4192137616,1,1,0,1209,VPN
207.241.227.212,10.8.8.130,80,33781,TCP,0,4437,0,6002199,1352.760649087221,0.106188982170148,21.566217,205.7384473132214,278314.87552963046,1,1,1,4436,VPN
207.241.236.176,10.8.8.130,80,43463,TCP,0,2025,0,2729355,1347.8296296296296,0.1446551584230526,9.689625,208.9864158829676,281678.08351716393,1,1,2,2023,VPN
207.241.236.176,10.8.8.130,80,43462,TCP,0,265,0,354130,1336.339622641509,0.1966099305336523,3.007156,88.12313029320727,117762.43068201316,1,1,0,265,VPN
207.241.227.212,10.8.8.130,80,33782,TCP,0,809,0,1091445,1349.1285537700865,0.1110651732460717,8.7088,92.89454345030313,125326.68105823993,1,1,0,809,VPN
207.241.224.2,10.8.8.130,80,55783,TCP,0,5,0,597,119.4,1.3709505944546687,1.581905,3.1607460625005928,377.39307986257074,1,1,0,5,VPN
207.241.224.2,10.8.8.130,80,55779,TCP,0,9,0,5083,564.7777777777778,2.113283334294875,1.581669,5.69019181636613,3213.6938891765594,1,1,0,9,VPN
207.241.236.176,10.8.8.130,80,43464,TCP,0,1619,0,2183947,1348.9481161210624,0.1370022155529923,12.574223,128.75547061635538,173684.4495282134,1,1,0,1619,VPN
207.241.236.176,10.8.8.130,80,43465,TCP,0,2596,0,3513683,1353.498844375963,0.0932560205903581,23.669405,109.67745070059853,148448.30277736174,1,1,2,2594,VPN
207.241.224.2,10.8.8.130,80,55781,TCP,0,5,0,629,125.8,1.3709505944546687,1.582861,3.1588370678158095,397.3817031312288,1,1,0,5,VPN
207.241.224.2,10.8.8.130,80,55782,TCP,0,5,0,629,125.8,1.3709505944546687,1.58211,3.160336512631865,397.57033328908864,1,1,0,5,VPN
207.241.224.2,10.8.8.130,80,55780,TCP,0,6,0,664,110.66666666666669,1.9182958340544896,1.58083,3.7954745292030134,420.0325145651335,1,1,2,4,VPN
207.241.239.206,10.8.8.130,6969,56809,TCP,0,5,0,418,83.6,1.3709505944546687,1.379202,3.6252847661183782,303.07380644749645,1,1,0,5,VPN
207.241.226.111,10.8.8.130,6969,48935,TCP,0,5,0,418,83.6,1.3709505944546687,1.384511,3.6113833692906736,301.9116496727003,1,1,0,5,VPN
10.8.8.130,207.241.236.176,43473,80,TCP,256,0,14498,0,56.6328125,0.9565572736272668,3.672651,69.70441787145035,3947.557227735497,1,1,0,255,VPN
10.8.8.130,207.241.236.176,43474,80,TCP,126,0,7131,0,56.595238095238095,0.6502980887894749,7.728828,16.302601118824224,922.6495918915522,1,1,0,125,VPN
10.8.8.130,207.241.236.176,43475,80,TCP,7,0,601,0,85.85714285714286,1.1488348542809166,2.015221,3.473564437845775,298.2303181636158,1,1,0,6,VPN
10.8.8.130,207.241.236.176,43476,80,TCP,251,0,14899,0,59.35856573705179,1.3258807319973855,5.484752,45.76323596764266,2716.4400505255294,1,1,0,250,VPN
207.241.236.176,10.8.8.130,80,43473,TCP,0,295,0,394554,1337.471186440678,0.1797968739276455,3.669405,80.39450537621222,107525.33448883402,1,1,0,295,VPN
207.241.236.176,10.8.8.130,80,43474,TCP,0,201,0,263992,1313.3930348258707,0.3309312524090803,7.74523,25.95145657391711,34084.46230776878,1,1,2,199,VPN
207.241.236.176,10.8.8.130,80,43475,TCP,0,6,0,717,119.5,1.792481250360578,2.011387,2.9830161972807816,356.47043557505344,1,1,0,6,VPN
207.241.236.176,10.8.8.130,80,43476,TCP,0,409,0,546292,1335.6772616136918,0.2125279964872504,5.48319,74.59161546472035,99630.3246832592,1,1,2,407,VPN
10.8.8.130,207.241.224.2,55790,80,TCP,6,0,482,0,80.33333333333333,1.2516291673878228,2.031674,2.953229701221751,237.24278599814735,1,1,0,5,VPN
207.241.224.2,10.8.8.130,80,55790,TCP,0,5,0,630,126.0,1.3709505944546687,2.029751,2.463356342723812,310.3828991832003,1,1,0,5,VPN
10.8.8.130,207.241.227.212,33800,80,TCP,370,0,21307,0,57.586486486486486,1.2609653676160275,3.705752,99.84478184185018,5749.710180281897,1,1,0,369,VPN
207.241.227.212,10.8.8.130,80,33800,TCP,0,406,0,545748,1344.2068965517242,0.1375098989288871,3.707286,109.51407579560896,147209.5759539458,1,1,0,406,VPN
10.8.8.130,207.241.236.176,43479,80,TCP,824,0,44414,0,53.900485436893206,0.3529011406045666,6.715433,122.7024378025959,6613.720961850115,1,1,0,823,VPN
207.241.236.176,10.8.8.130,80,43479,TCP,0,1568,0,2112576,1347.3061224489795,0.1629651931763428,6.727654,233.0678718019684,314013.77062494593,1,1,0,1568,VPN
10.8.8.130,207.241.224.2,55793,80,TCP,8,0,756,0,94.5,1.5487949406953985,2.187482,3.6571729504517063,345.6028438176863,1,1,0,7,VPN
207.241.224.2,10.8.8.130,80,55793,TCP,0,6,0,992,165.33333333333334,1.4591479170272448,2.188029,2.742194001999059,453.37607499717785,1,1,0,6,VPN
10.8.8.130,207.241.227.212,33803,80,TCP,1055,0,59691,0,56.57914691943128,1.1177603741820368,7.172145,147.09685875006707,8322.614782606877,1,1,0,1054,VPN
10.8.8.130,207.241.236.176,43482,80,TCP,655,0,39197,0,59.842748091603056,1.39768168983316,5.628658,116.36876854127571,6963.826901545625,1,1,0,654,VPN
207.241.227.212,10.8.8.130,80,33803,TCP,0,1617,0,2182739,1349.86951144094,0.1187949476147336,7.169681,225.53304672829935,304440.1836009161,1,1,0,1617,VPN
207.241.236.176,10.8.8.130,80,43482,TCP,0,926,0,1243678,1343.0647948164146,0.1784959220251735,5.626984,164.56417860793633,221020.35477619985,1,1,2,924,VPN
10.8.8.130,207.241.236.176,43483,80,TCP,812,0,47238,0,58.17487684729064,1.3273423330503311,6.897877,117.71737883989525,6848.194016796762,1,1,0,811,VPN
207.241.236.176,10.8.8.130,80,43483,TCP,0,1212,0,1637035,1350.6889438943897,0.1090300654902306,6.894264,175.79831581732293,237448.84152971223,1,1,2,1210,VPN
10.8.8.130,207.241.236.176,43484,80,TCP,1034,0,60716,0,58.71953578336557,1.4265750626122615,8.262955,125.13683058905681,7347.976601591076,1,1,0,1033,VPN
207.241.236.176,10.8.8.130,80,43484,TCP,0,1617,0,2182723,1349.8596165739025,0.1250324864486907,8.268139,195.5700067451696,263992.05431839015,1,1,2,1615,VPN
10.8.8.130,207.241.224.2,55798,80,TCP,6,0,481,0,80.16666666666667,1.2516291673878228,1.711168,3.506376930844896,281.0945506227326,1,1,0,5,VPN
207.241.224.2,10.8.8.130,80,55798,TCP,0,5,0,629,125.8,1.3709505944546687,1.704499,2.93341327862322,369.0233904508011,1,1,0,5,VPN
10.8.8.130,207.241.236.176,43486,80,TCP,1266,0,71019,0,56.09715639810427,1.0448236814449825,8.539513,148.25201390290056,8316.516410244942,1,1,0,1265,VPN
207.241.236.176,10.8.8.130,80,43486,TCP,0,2019,0,2728388,1351.3561168895492,0.1138637444527341,8.532335,236.62924627314797,319770.37938618206,1,1,0,2019,VPN
10.8.8.130,207.241.227.212,33809,80,TCP,919,0,54472,0,59.27312295973885,1.2882946550970995,7.327119,125.4244676522928,7434.299893314139,1,1,0,918,VPN
207.241.227.212,10.8.8.130,80,33809,TCP,0,1617,0,2182803,1349.909090909091,0.1217355088405614,7.318211,220.95564066135836,298270.02801641,1,1,0,1617,VPN
10.8.8.130,207.241.236.176,43488,80,TCP,1048,0,58188,0,55.52290076335878,0.8387666044437863,7.382728,141.9529474741586,7881.639415673989,1,1,0,1047,VPN
10.8.8.130,207.241.236.176,43489,80,TCP,481,0,26319,0,54.71725571725572,0.644462240557536,11.040876,43.56538376121605,2383.7782436828384,1,1,0,480,VPN
10.8.8.130,207.241.236.176,43490,80,TCP,358,0,19754,0,55.17877094972067,0.8148066736284567,3.849607,92.99650587709343,5131.432896916491,1,1,0,357,VPN
207.241.236.176,10.8.8.130,80,43488,TCP,0,1616,0,2182769,1350.7233910891089,0.1222685351372829,7.390555,218.6574621256455,295345.74872929027,1,1,0,1616,VPN
207.241.236.176,10.8.8.130,80,43489,TCP,0,810,0,1091472,1347.4962962962964,0.1320435893525059,11.045901,73.33036933791097,98812.40108887451,1,1,2,808,VPN
207.241.236.176,10.8.8.130,80,43490,TCP,0,406,0,545805,1344.347290640394,0.1375098989288871,3.851233,105.4207834218288,141722.14457032332,1,1,0,406,VPN
10.8.8.130,207.241.227.212,33813,80,TCP,264,0,14380,0,54.46969696969697,0.6898589789449138,5.523323,47.79731332026029,2603.5051725202384,1,1,0,263,VPN
207.241.227.212,10.8.8.130,80,33813,TCP,0,407,0,545852,1341.1597051597053,0.1540386061092694,5.519323,73.7409280087431,98898.36126640895,1,2,0,407,VPN
10.8.8.130,207.241.227.212,33814,80,TCP,4281,0,240291,0,56.12964260686755,1.004166027018126,32.959207,129.887833769787,7290.557688478367,1,1,0,4280,VPN
207.241.227.212,10.8.8.130,80,33814,TCP,0,8064,0,10912925,1353.289310515873,0.101383556846506,32.953442,244.7088835211812,331161.91625748837,1,1,0,8064,VPN
10.8.8.130,207.241.236.176,43493,80,TCP,388,0,21933,0,56.52835051546392,0.9687071316363568,4.133962,93.8566924417786,5305.564008570955,1,1,0,387,VPN
207.241.236.176,10.8.8.130,80,43493,TCP,0,406,0,545777,1344.2783251231526,0.1375098989288871,4.135294,98.17923465659273,131980.2171260375,1,1,0,406,VPN
10.8.8.130,207.241.236.176,43494,80,TCP,1702,0,94408,0,55.468860164512336,0.8727606788664364,24.923197,68.28979444330517,3787.9570586389855,1,1,0,1701,VPN
10.8.8.130,207.241.227.212,33817,80,TCP,346,0,20528,0,59.32947976878613,1.4294832739678007,3.44457,100.44795141338396,5959.524701196376,1,1,0,345,VPN
207.241.236.176,10.8.8.130,80,43494,TCP,0,2820,0,3819373,1354.3875886524822,0.0810181394369191,24.922758,113.14959604390492,153248.40854290684,1,1,2,2818,VPN
207.241.227.212,10.8.8.130,80,33817,TCP,0,406,0,545790,1344.3103448275865,0.1442953361263341,3.445088,117.84894899636816,158425.5612628763,1,1,1,405,VPN
10.8.8.130,207.241.227.212,33818,80,TCP,252,0,13295,0,52.757936507936506,0.0747161490335602,4.052886,62.17791470078359,3280.3784759798327,1,1,0,251,VPN
207.241.227.212,10.8.8.130,80,33818,TCP,0,407,0,545856,1341.1695331695332,0.1620118554897031,4.063971,100.14835243657004,134315.91908505253,1,1,0,407,VPN
10.8.8.130,207.241.227.212,33819,80,TCP,257,0,13742,0,53.47081712062257,0.110192991061076,3.263982,78.73817931593986,4210.194786613406,1,1,0,256,VPN
207.241.227.212,10.8.8.130,80,33819,TCP,0,406,0,545792,1344.3152709359606,0.1442953361263341,3.280057,123.77833677890352,166397.10834293428,1,1,1,405,VPN
10.8.8.130,207.241.227.212,33820,80,TCP,691,0,38751,0,56.07959479015919,0.9426611326983072,6.803542,101.56474377610957,5695.709675930567,1,1,0,690,VPN
10.8.8.130,207.241.236.176,43499,80,TCP,767,0,43349,0,56.51760104302477,1.0850963085150398,7.491252,102.38608980181148,5786.616175774089,1,1,0,766,VPN
207.241.227.212,10.8.8.130,80,33820,TCP,0,1213,0,1637076,1349.6092333058532,0.1212498070106829,6.803848,178.28146660536802,240610.3134579138,1,1,0,1213,VPN
10.8.8.130,207.241.227.212,33822,80,TCP,1308,0,75991,0,58.09709480122324,1.3977355416899584,13.027693,100.40150623752032,5833.035826066825,1,1,0,1307,VPN
207.241.236.176,10.8.8.130,80,43499,TCP,0,1212,0,1637077,1350.723597359736,0.1090300654902306,7.499363,161.61372639249493,218295.4738955829,1,1,1,1211,VPN
207.241.227.212,10.8.8.130,80,33822,TCP,0,2016,0,2728200,1353.2738095238096,0.096541545858957,13.030742,154.7110671057719,209366.43515772163,1,1,0,2016,VPN
10.8.8.130,207.241.236.176,43501,80,TCP,1074,0,59941,0,55.81098696461825,0.9460854623499204,10.887565,98.64464643839096,5505.455076502413,1,1,0,1073,VPN
10.8.8.130,207.241.236.176,43502,80,TCP,1274,0,71122,0,55.82574568288854,0.862971107294502,10.183467,125.10474085102844,6984.065446473191,1,1,0,1273,VPN
207.241.236.176,10.8.8.130,80,43501,TCP,0,2019,0,2728330,1351.327389796929,0.1118825656513473,10.888965,185.41707131945049,250559.16700990408,1,1,2,2017,VPN
10.8.8.130,207.241.236.176,43503,80,TCP,1146,0,65956,0,57.553228621291446,0.983548928952978,9.12669,125.56578562436108,7226.716367050924,1,1,0,1145,VPN
207.241.236.176,10.8.8.130,80,43502,TCP,0,2019,0,2728351,1351.3377909856365,0.1156731704505053,10.185816,198.2168144407871,267857.872162623,1,1,1,2018,VPN
207.241.236.176,10.8.8.130,80,43503,TCP,0,2020,0,2728433,1350.709405940594,0.1185933118835444,9.147957,220.81433045651613,298255.99311409093,1,1,0,2020,VPN
10.8.8.130,207.241.236.176,43504,80,TCP,371,0,20544,0,55.37466307277628,0.8632810905805888,4.065796,91.2490444675532,5052.88509310354,1,1,0,370,VPN
207.241.236.176,10.8.8.130,80,43504,TCP,0,406,0,545803,1344.3423645320197,0.1375098989288871,4.071617,99.71468338009198,134050.67323375455,1,1,0,406,VPN
10.8.8.130,207.241.227.212,33827,80,TCP,602,0,33865,0,56.254152823920265,1.0071280953295458,6.313106,95.35718234415832,5364.237508446714,1,1,0,601,VPN
10.8.8.130,207.241.239.206,56843,6969,TCP,6,0,673,0,112.16666666666669,1.2516291673878228,0.795536,7.542084833370207,845.9705154763581,1,1,0,5,VPN
10.8.8.130,207.241.226.111,48971,6969,TCP,6,0,673,0,112.16666666666669,1.2516291673878228,0.795376,7.543602019673713,846.1406932067349,1,1,0,5,VPN
207.241.227.212,10.8.8.130,80,33827,TCP,0,1213,0,1637109,1349.636438582028,0.1185745287766874,6.318649,191.97141667467207,259091.61911035096,1,1,2,1211,VPN
10.8.8.130,207.241.224.2,55821,80,TCP,6,0,494,0,82.33333333333333,1.2516291673878228,1.806706,3.3209609089691403,273.42578150512594,1,1,0,5,VPN
207.241.239.206,10.8.8.130,6969,56843,TCP,0,5,0,418,83.6,1.3709505944546687,0.799471,6.25413554713054,522.8457317401131,1,1,0,5,VPN
207.241.226.111,10.8.8.130,6969,48971,TCP,0,5,0,418,83.6,1.3709505944546687,0.792113,6.312230704457571,527.7024868926529,1,1,0,5,VPN
207.241.224.2,10.8.8.130,80,55821,TCP,0,5,0,635,127.0,1.3709505944546687,1.797193,2.782116333638068,353.3287743720346,1,1,0,5,VPN
10.8.8.130,207.241.227.212,33831,80,TCP,2211,0,122515,0,55.41157847127997,0.8645964201105416,15.296326,144.54451349951617,8009.439652371426,1,1,0,2210,VPN
10.8.8.130,207.241.236.176,43510,80,TCP,287,0,15184,0,52.90592334494774,0.0669168183835288,3.13192,91.63707885258883,4848.144269329995,1,1,0,286,VPN
207.241.227.212,10.8.8.130,80,33831,TCP,0,4038,0,5456767,1351.3538880633978,0.1188166914562012,15.297069,263.9721374074994,356719.7742260298,1,1,2,4036,VPN
207.241.236.176,10.8.8.130,80,43510,TCP,0,406,0,545801,1344.3374384236454,0.1375098989288871,3.127675,129.80888359564213,174506.94205759867,1,1,0,406,VPN
10.8.8.130,207.241.227.212,33833,80,TCP,769,0,43518,0,56.59037711313394,1.017659005667447,7.94555,96.78373429152167,5477.028021974564,1,1,0,768,VPN
207.241.227.212,10.8.8.130,80,33833,TCP,0,1212,0,1637053,1350.703795379538,0.1090300654902306,7.948338,152.48470812388703,205961.6740002753,1,1,2,1210,VPN
10.8.8.130,207.241.236.176,43512,80,TCP,1209,0,67959,0,56.21091811414392,1.0411717408703107,11.737787,103.00067636258862,5789.762584718908,1,1,0,1208,VPN
207.241.236.176,10.8.8.130,80,43512,TCP,0,2017,0,2728314,1352.659395141299,0.1026515067764844,11.726604,172.00205617926554,232660.19727450504,1,1,0,2017,VPN
10.8.8.130,207.241.236.176,43513,80,TCP,358,0,20833,0,58.1927374301676,1.2555949588505129,2.965985,120.70189161442153,7023.973486042579,1,1,0,357,VPN
207.241.236.176,10.8.8.130,80,43513,TCP,0,406,0,545765,1344.2487684729065,0.1442953361263341,2.966072,136.8813703780623,184002.613557594,1,1,1,405,VPN
10.8.8.130,207.241.227.212,33836,80,TCP,342,0,19655,0,57.47076023391813,1.0293412273793474,5.011904,68.23754006461417,3921.663304005823,1,2,0,341,VPN
207.241.227.212,10.8.8.130,80,33836,TCP,0,407,0,545856,1341.1695331695332,0.1620118554897031,5.015541,81.1477764811413,108832.92550095792,1,1,0,407,VPN
10.8.8.130,207.241.236.176,43515,80,TCP,2524,0,141715,0,56.146988906497626,1.0020620015176158,17.150563,147.16718045932367,8262.99404865018,1,1,0,2523,VPN
207.241.236.176,10.8.8.130,80,43515,TCP,0,4845,0,6548068,1351.5104231166151,0.1161594290777935,17.170275,282.1736984410558,381360.6945724515,1,1,0,4845,VPN
10.8.8.130,207.241.227.212,33838,80,TCP,361,0,19325,0,53.53185595567867,0.1044933807420502,4.612517,78.26529419837368,4189.686455356154,1,1,0,360,VPN
207.241.227.212,10.8.8.130,80,33838,TCP,0,809,0,1091430,1349.1100123609394,0.1209539247911892,4.59916,175.90168639490687,237310.72630654293,1,1,1,808,VPN
10.8.8.130,207.241.236.176,43517,80,TCP,568,0,31790,0,55.96830985915493,0.9039636739054644,5.810063,97.7614184217968,5471.54135850162,1,1,0,567,VPN
10.8.8.130,207.241.236.176,43518,80,TCP,329,0,18481,0,56.17325227963526,0.900370183528556,3.216587,102.28232595605216,5745.530899677205,1,1,0,328,VPN
207.241.236.176,10.8.8.130,80,43517,TCP,0,809,0,1091447,1349.1310259579727,0.1175486250357337,5.804328,139.3787532337938,188040.20034705137,1,1,0,809,VPN
10.8.8.130,207.241.236.176,43519,80,TCP,593,0,34150,0,57.58853288364249,1.2205036448182955,5.126796,115.66678291861037,6661.080331653532,1,1,0,592,VPN
